,geojson,ent_abr,id_dest,nombre
254,"{""type"":""Point"",""coordinates"":[-105.742072897,26.9186670350001]}",Chih.,85797,"Hotel Servicio los Linderos, Hidalgo del Parral"
255,"{""type"":""Point"",""coordinates"":[-101.338949645,26.9385399830001]}",Coah.,36727,"Hotel Cajemf, Monclova"
256,"{""type"":""Point"",""coordinates"":[-101.482122627,27.8750486270001]}",Coah.,37604,"Hotel Santa Rosa, Múzquiz"
257,"{""type"":""Point"",""coordinates"":[-103.719355358,19.4476809180001]}",Col.,43576,"Hotel Mahakua, Comala"
258,"{""type"":""Point"",""coordinates"":[-104.321602115,24.5309457970001]}",Dgo.,101398,"Hotel de Avino, Pánuco de Coronado"
259,"{""type"":""Point"",""coordinates"":[-103.608558237,25.8570794840001]}",Dgo.,99496,"Hotel El Mirador, Mapimí"
260,"{""type"":""Point"",""coordinates"":[-105.429448046,25.0748529580001]}",Dgo.,103386,"Hotel Puerto del Sol, Santiago Papasquiaro"
261,"{""type"":""Point"",""coordinates"":[-105.272057846,26.3533219820001]}",Dgo.,101089,"Hotel y Restaurante Torreón, Ocampo"
262,"{""type"":""Point"",""coordinates"":[-100.798695169,20.974212231]}",Gto.,106129,"Hotel Hacienda Taboada, San Miguel de Allende"
263,"{""type"":""Point"",""coordinates"":[-101.525253499,20.4559856980001]}",Gto.,5976,"Hotel Balneario Parque Acuático la Caldera, Abasolo"
264,"{""type"":""Point"",""coordinates"":[-101.516728714,21.0063289230001]}",Gto.,115234,"Auto Hotel, Silao de la Victoria"
265,"{""type"":""Point"",""coordinates"":[-100.890710294,20.515903102]}",Gto.,107195,"Hotel, Celaya"
266,"{""type"":""Point"",""coordinates"":[-101.245342256,20.603810303]}",Gto.,112672,"Hotel, Salamanca"
267,"{""type"":""Point"",""coordinates"":[-101.472309301,21.0829401350001]}",Gto.,115064,"Hotel Balneario Comanjilla, Silao de la Victoria"
268,"{""type"":""Point"",""coordinates"":[-100.701409222,20.898277051]}",Gto.,106330,"Hotel-Boutique Hacienda los Picachos, San Miguel de Allende"
269,"{""type"":""Point"",""coordinates"":[-101.494782995,20.990515739]}",Gto.,115420,"Hotel Cinco INN, Silao de la Victoria"
270,"{""type"":""Point"",""coordinates"":[-100.735147832,20.897296754]}",Gto.,106465,"Hotel de la Montaña, San Miguel de Allende"
271,"{""type"":""Point"",""coordinates"":[-101.282264985,20.949032817]}",Gto.,109258,"Hotel Del Magisterio, Guanajuato"
272,"{""type"":""Point"",""coordinates"":[-107.228899905,28.453723525]}",Chih.,85565,"Hotel El Indio, Guerrero"
273,"{""type"":""Point"",""coordinates"":[-99.4229625849999,17.551606054]}",Gro.,124079,"Hotel Moctezuma, Tixtla de Guerrero"
274,"{""type"":""Point"",""coordinates"":[-100.538603264,17.0992867470001]}",Gro.,118153,"Hotel Ola de Mar, Benito Juárez"
275,"{""type"":""Point"",""coordinates"":[-100.028695106,17.96086774]}",Gro.,117319,"Hotel Plataforma Yetla Dos, Apaxtla"
276,"{""type"":""Point"",""coordinates"":[-99.3854246499999,17.5890534230001]}",Gro.,124068,"Hotel Rancho Tixtla, Tixtla de Guerrero"
277,"{""type"":""Point"",""coordinates"":[-98.51034745,17.664277902]}",Gro.,10526,"Centro Vacacional la Cañada S.A. de C.V., Alpoyeca"
278,"{""type"":""Point"",""coordinates"":[-98.6223176679999,21.1869831120001]}",Hgo.,128887,"Hotel El Rapid-Inn, San Felipe Orizatlán"
279,"{""type"":""Point"",""coordinates"":[-99.29653258,20.5506295710001]}",Hgo.,264,"Hotel Balneario Tzindejéh, Tasquillo"
280,"{""type"":""Point"",""coordinates"":[-105.742072897,26.9186670350001]}",Chih.,85797,"Hotel Servicio los Linderos, Hidalgo del Parral"
281,"{""type"":""Point"",""coordinates"":[-103.566931514,19.8785120750001]}",Jal.,3978,"Balneario Hotel Hacienda San Nicolás, Sayula"
282,"{""type"":""Point"",""coordinates"":[-105.030000275,19.442855799]}",Jal.,136960,"Hotel Careyes, La Huerta"
283,"{""type"":""Point"",""coordinates"":[-104.924660899,19.309207803]}",Jal.,136961,"Hotel El Tecuán, La Huerta"
284,"{""type"":""Point"",""coordinates"":[-104.684922666,19.195261224]}",Jal.,134157,"Hotel Grand Bay, Cihuatlán"
285,"{""type"":""Point"",""coordinates"":[-105.487610398,19.9933437400001]}",Jal.,147014,"Hotelito Desconocido, Tomatlán"
286,"{""type"":""Point"",""coordinates"":[-105.487663883,19.991318248]}",Jal.,3889,"Hotelito Desconocido del Playón de Mismaloya, Tomatlán"
287,"{""type"":""Point"",""coordinates"":[-99.487670145,19.732791865]}",Mex.,229,"Centro Vacacional Hotel Campestre El Chinguirito, Villa del Carbón"
288,"{""type"":""Point"",""coordinates"":[-102.070663411,19.4363143150001]}",Mich.,166424,"Hotel Los Pinos, Uruapan"
289,"{""type"":""Point"",""coordinates"":[-100.472545237,19.5211528310001]}",Mich.,165527,"Auto Hotel la Palma, Tuxpan"
290,"{""type"":""Point"",""coordinates"":[-102.087243207,19.0576450190001]}",Mich.,161907,"Hotel Las Palmas, Múgica"
291,"{""type"":""Point"",""coordinates"":[-101.807459341,18.958857525]}",Mich.,3020,"Hotel Balneario la Cascada, S.A. de C.V., La Huacana"
292,"{""type"":""Point"",""coordinates"":[-102.099591746,19.8452466360001]}",Mich.,2575,"Hotel Balneario los Delfines, Chilchota"
293,"{""type"":""Point"",""coordinates"":[-101.922281731,19.4337659070001]}",Mich.,3537,"Hotel Campestre y Balneario Hacienda Caracha, Ziracuaretiro"
294,"{""type"":""Point"",""coordinates"":[-102.206763996,19.9003315800001]}",Mich.,2731,"Hotel y Balneario Casa del Lago, Tangancícuaro"
295,"{""type"":""Point"",""coordinates"":[-99.21839621,18.8479112900001]}",Mor.,11028,"Coral Cuernavaca Resort & Spa, Emiliano Zapata"
296,"{""type"":""Point"",""coordinates"":[-99.2295673629999,18.793499534]}",Mor.,5267,"Hotel Fiesta Americana Hacienda San Antonio El Puente, Xochitepec"
297,"{""type"":""Point"",""coordinates"":[-86.857130915,20.89726302]}",Q.Roo.,212392,"Hotel Azul Sensatori, Puerto Morelos"
298,"{""type"":""Point"",""coordinates"":[-86.8590344899999,20.895395149]}",Q.Roo.,212698,"Hotel Secrets Silversands, Puerto Morelos"
299,"{""type"":""Point"",""coordinates"":[-99.0436369129999,18.972231069]}",Mor.,12916,"Hostal de Luz, Tepoztlán"
300,"{""type"":""Point"",""coordinates"":[-99.03819283,18.9757988500001]}",Mor.,12931,"Hotel Amatlán de Quetzalcóatl, Tepoztlán"
301,"{""type"":""Point"",""coordinates"":[-99.0365042769999,18.9802160740001]}",Mor.,12915,"Hotel Hacienda Ventana del Cielo, Tepoztlán"
302,"{""type"":""Point"",""coordinates"":[-99.204921455,18.9051038310001]}",Mor.,5268,"Hotel & Spa Hacienda de Cortés, Cuernavaca"
303,"{""type"":""Point"",""coordinates"":[-99.227584029,18.955828046]}",Mor.,7175,"Instituto Tecnológico de Alta Hotelería y Gastronomía Euromar, Cuernavaca"
304,"{""type"":""Point"",""coordinates"":[-105.454996882,20.7542367950001]}",Nay.,173701,"Hotel Grand Palladium Vallarta, Bahía de Banderas"
305,"{""type"":""Point"",""coordinates"":[-105.3820204,20.9307268920001]}",Nay.,173909,"Hotel Papelillos, Bahía de Banderas"
306,"{""type"":""Point"",""coordinates"":[-97.273428134,15.9396668090001]}",Oax.,192764,"Hotel Escondido, Villa de Tututepec"
307,"{""type"":""Point"",""coordinates"":[-97.302612268,15.9461669070001]}",Oax.,192717,"Hotel y Club Campestre Altos Paraíso, Villa de Tututepec"
308,"{""type"":""Point"",""coordinates"":[-98.21805332,19.050582234]}",Pue.,11109,"Instituto Suizo de Gastronomía y Hotelería, Puebla"
309,"{""type"":""Point"",""coordinates"":[-88.355629016,18.5108856850001]}",Q.Roo.,209859,"Auto Hotel Golden Suites, Othón P. Blanco"
310,"{""type"":""Point"",""coordinates"":[-86.857130915,20.89726302]}",Q.Roo.,212392,"Hotel Azul Sensatori, Puerto Morelos"
311,"{""type"":""Point"",""coordinates"":[-87.027662879,20.698431736]}",Q.Roo.,211414,"Hotel Blue Diamond, Solidaridad"
312,"{""type"":""Point"",""coordinates"":[-87.21264672,20.5097144440001]}",Q.Roo.,211481,"Hotel Hard Rock, Solidaridad"
313,"{""type"":""Point"",""coordinates"":[-87.8917103969999,18.9362599460001]}",Q.Roo.,210600,"Hotel Juan Guerrero, Othón P. Blanco"
314,"{""type"":""Point"",""coordinates"":[-86.923622993,21.1263441090001]}",Q.Roo.,210766,"Hotel la Finca, Benito Juárez"
315,"{""type"":""Point"",""coordinates"":[-87.033364719,20.6909005580001]}",Q.Roo.,211612,"Hotel Mayacoba, Solidaridad"
316,"{""type"":""Point"",""coordinates"":[-88.377233916,18.7172831410001]}",Q.Roo.,212097,"Hotel Mia Bacalar, Bacalar"
317,"{""type"":""Point"",""coordinates"":[-86.815972222,21.3036666670001]}",Q.Roo.,209361,"Hotel Riu, Isla Mujeres"
318,"{""type"":""Point"",""coordinates"":[-86.8590344899999,20.895395149]}",Q.Roo.,212698,"Hotel Secrets Silversands, Puerto Morelos"
319,"{""type"":""Point"",""coordinates"":[-87.492364991,20.1884754110001]}",Q.Roo.,211832,"Hotel-Spa-Restaurant Ajal Tulum, Tulum"
320,"{""type"":""Point"",""coordinates"":[-88.358004013,18.726813603]}",Q.Roo.,212273,"Hotel Triple Siete, Bacalar"
321,"{""type"":""Point"",""coordinates"":[-87.40842945,20.2565602990001]}",Q.Roo.,211931,"Poblado de Apoyo del Hotel Dreams Tulum, Tulum"
322,"{""type"":""Point"",""coordinates"":[-108.095103457,25.466890199]}",Sin.,228757,"Viviendas Hotel York, Salvador Alvarado"
323,"{""type"":""Point"",""coordinates"":[-97.507709722,25.0673191670001]}",Tamps.,256307,"Los Hoteles, Matamoros"
324,"{""type"":""Point"",""coordinates"":[-98.836854396,23.961580714]}",Tamps.,257987,"El Norteño, Padilla"
325,"{""type"":""Point"",""coordinates"":[-99.2448668059999,23.713720836]}",Tamps.,262537,"El Novillo, Victoria"
326,"{""type"":""Point"",""coordinates"":[-98.495521262,24.203479562]}",Tamps.,254386,"Hotel Hacienda Don Quixote, Jiménez"
327,"{""type"":""Point"",""coordinates"":[-98.888055278,24.063922222]}",Tamps.,258043,"Hotel la Escondida, Padilla"
328,"{""type"":""Point"",""coordinates"":[-98.092426369,22.4299935660001]}",Tamps.,250636,"Hotel Luxury Largemout, Altamira"
329,"{""type"":""Point"",""coordinates"":[-97.880669444,22.961083333]}",Tamps.,250198,"Hotel Natural, Aldama"
330,"{""type"":""Point"",""coordinates"":[-98.071861111,22.9567111110001]}",Tamps.,250209,"Hotel Posada San Fernando, Aldama"
331,"{""type"":""Point"",""coordinates"":[-97.786099119,23.0468371490001]}",Tamps.,1833,"Hotel Villas del Tordo, Aldama"
332,"{""type"":""Point"",""coordinates"":[-97.0970940889999,20.448681451]}",Ver.,272518,"Hotel San Carlos, Gutiérrez Zamora"
333,"{""type"":""Point"",""coordinates"":[-95.165793236,18.146906786]}",Ver.,273043,"Hotel Nanaltika, Hueyapan de Ocampo"
334,"{""type"":""Point"",""coordinates"":[-94.863597343,17.9538712770001]}",Ver.,277555,"Auto Hotel Fiesta, Oluta"
335,"{""type"":""Point"",""coordinates"":[-96.031423382,19.0538678990001]}",Ver.,266677,"Hotel Best Western Plus, Alvarado"
336,"{""type"":""Point"",""coordinates"":[-94.882782068,17.9526514350001]}",Ver.,277602,"Hotel San Ángel, Oluta"
337,"{""type"":""Point"",""coordinates"":[-88.541248926,20.675716005]}",Yuc.,299308,"Hotel Oka'an, Tinum"
338,"{""type"":""Point"",""coordinates"":[-89.769565259,20.364501465]}",Yuc.,297449,"Hotel Hacienda Uxmal, Santa Elena"
339,"{""type"":""Point"",""coordinates"":[-89.634745556,20.3125908330001]}",Yuc.,297452,"EcoHotel Altia, Santa Elena"
340,"{""type"":""Point"",""coordinates"":[-88.207819722,20.7257727780001]}",Yuc.,302185,"Hotel El Pueblito, Valladolid"
341,"{""type"":""Point"",""coordinates"":[-89.324199167,21.337132222]}",Yuc.,298698,"Hotel Kinuh, Telchac Puerto"
342,"{""type"":""Point"",""coordinates"":[-89.318897616,21.3376149280001]}",Yuc.,298700,"Hotel Mayan Beach, Telchac Puerto"
343,"{""type"":""Point"",""coordinates"":[-89.7713078049999,20.3769182200001]}",Yuc.,296268,"Hotel Misión, Muna"
344,"{""type"":""Point"",""coordinates"":[-89.216282771,21.3481159790001]}",Yuc.,297563,"Hotel Playa del Coco, Sinanché"
345,"{""type"":""Point"",""coordinates"":[-90.106885422,20.8652470970001]}",Yuc.,295347,"Hotel Roma, Kinchil"
346,"{""type"":""Point"",""coordinates"":[-89.767788589,20.3616680160001]}",Yuc.,297451,"Hotel Villas Arqueológicas, Santa Elena"
347,"{""type"":""Point"",""coordinates"":[-89.316327116,21.3373448360001]}",Yuc.,298717,"Inmobiliaria Hotelera Montecristo, Telchac Puerto"
348,"{""type"":""Point"",""coordinates"":[-89.6347272529999,20.3125347180001]}",Yuc.,12894,"Nueva Altia, Santa Elena"
349,"{""type"":""Point"",""coordinates"":[-103.044806328,23.99824864]}",Zac.,304123,"Hotel Estrellita, General Francisco R. Murguía"
350,"{""type"":""Point"",""coordinates"":[-102.313847651858,21.7013237946101]}",Ags.,3985,"Aeropuerto Internacional de Aguascalientes, Aguascalientes"
351,"{""type"":""Point"",""coordinates"":[-102.313859742,21.701281958]}",Ags.,13992,"Aeropuerto Lic. Jesús Terán Peredo, Aguascalientes"
352,"{""type"":""Point"",""coordinates"":[-109.7173023,23.162577191]}",B.C.S.,2168,"Aeropuerto Internacional de Los Cabos, Los Cabos"
353,"{""type"":""Point"",""coordinates"":[-116.973127735,32.5461641150001]}",B.C.,2167,"Aeropuerto Internacional de Tijuana, Gral. Abelardo Rodríguez, Tijuana"
354,"{""type"":""Point"",""coordinates"":[-115.247885032,32.6284733530001]}",B.C.,1956,"Aeropuerto Internacional de Mexicali, Gral. Rodolfo Sánchez Taboada, Mexicali"
355,"{""type"":""Point"",""coordinates"":[-111.352701955,25.9910185840001]}",B.C.S.,2220,"Aeropuerto Internacional de Loreto, Loreto"
356,"{""type"":""Point"",""coordinates"":[-110.367633081,24.076066321]}",B.C.S.,2169,"Aeropuerto Internacional de la Paz, Gral. Manuel Márquez de León, La Paz"
